qid,query,num_organic_results,num_count_spans,num_neg_snip,num_snip,answer_relation,answer_norm,answer_metric
4990,how many tds are in the dail,10,5,5,10,=,160.0,
5377,how many uva deferred applicants are accepted,10,1,9,10,=,187.0,
1213,how many ebs branches in ireland,10,1,9,10,=,70.0,
3625,how many neiman marcus stores are there,10,4,6,10,=,43.0,
4008,how many died in typhoon ompong,10,1,9,10,=,100.0,
3597,how many ncc directorates in india,9,2,7,9,=,17.0,
1934,how many hikikomori in japan,10,1,9,10,=,1150000.0,
3053,how many locations does l'brands have,10,1,9,10,=,3.0,
2844,how many kim possible movies are there,9,1,8,9,=,2.0,
3950,how many eagle required merit badges are there,10,4,6,10,=,13.0,
5123,how many tux biscuits per day,10,2,8,10,=,2.0,
3361,how many mgm properties in vegas,9,1,8,9,=,30.0,
769,how many cloves of garlic in one head,10,2,8,10,=,30.0,
5135,how many tvet colleges in kenya,10,1,9,10,=,1417.0,
3330,how many classes of mhc are there,10,6,5,10,=,2.0,
478,how many bicep curls,8,1,7,8,=,12.0,
4986,how many tcs offices are there in hyderabad,10,1,9,10,=,4.0,
5675,how many wrx sti are made a year,10,1,9,10,=,66415.0,
1142,how many dtc buses are there in delhi,10,2,8,10,=,2400.0,
6044,how many zpms does atlantis have,9,2,8,9,=,1.0,
2593,how many terminals does jkia have,8,2,6,8,=,2.0,
1319,how many engineers in the us,10,2,8,10,=,1600000.0,
1412,how many ethnic groups are there in china,10,7,4,10,=,56.0,
5546,how many waiters in the us,10,1,9,10,=,2500000.0,
5012,how many tft players,10,3,8,10,=,33000000.0,
4880,how many colors in srgb,10,2,9,10,=,16700000.0,
1086,how many dod employees are there,10,3,7,10,=,750000.0,
3130,how many listings on ebay,10,1,9,10,=,150.0,
3962,how many phosphates does adp have,10,4,6,10,=,3.0,
4277,how many psn accounts are there,9,2,7,9,=,94000000.0,
2611,how many jntu universities in ap,10,2,8,10,=,4.0,
605,how many ucl does bvb have,10,2,8,10,=,8.0,
1083,how many dns servers does google have,10,1,9,10,=,4.4,
1033,how many different languages are spoken in china,10,1,9,10,=,302.0,
1338,how many eons does the earth have,10,2,8,10,=,3.0,
3223,how many lydia's are in the world,10,1,9,10,=,110464.0,
3286,how many madewell stores are there,10,2,8,10,=,132.0,
5907,how many sprays of ysl y edp,9,3,6,9,=,3.0,
363,how many countries does axa operate in,10,3,7,10,=,57.0,
1926,how many employees does hhsc have,10,1,9,10,=,80000.0,
3455,how many terminals does msy have,10,4,6,10,=,1.0,
5711,how many casinos in oklahoma,10,1,9,10,=,102.0,
2246,how many letters in surah ikhlas,9,4,5,9,=,47.0,
1334,how many enron executives went to jail,10,2,8,10,=,24.0,
5275,how many vlcc does dht have,10,1,9,10,=,11.0,
4312,how many coats of pva primer on new drywall,10,6,4,10,=,1.0,
4885,how many stripes are on the american flag,10,6,5,10,=,13.0,
5812,how many photos on xqd card,10,2,8,10,=,200.0,
5893,how many yoni pearls can i use at once,8,3,6,8,=,3.0,
1120,how many democratic candidates were there,10,1,9,10,=,29.0,
4143,how many peers in uk,10,1,9,10,=,814.0,
2856,how many kjs in a slice of bread,10,3,7,10,=,250.0,
657,how many intakes does cbu have,10,1,9,10,=,10486.0,
2727,how many awards kao denero have,9,3,7,9,=,256.0,
519,how many bmi hospitals in uk,10,4,6,10,=,51.0,
3976,how many ojibwe languages are there,9,2,8,9,=,5.0,
1346,how many epf members in malaysia,10,1,9,10,=,15000000.0,
4793,how many skyline restaurants are there in ohio,10,2,8,10,=,134.0,
3809,how many nukes does china have,10,1,9,10,=,290.0,
891,how many csu in california,10,4,6,10,=,23.0,
5610,how many whs in india,10,4,6,10,=,38.0,
3203,how many ply is michelin ltx a t2,10,3,7,10,=,10.0,
3578,how many nbfcs companies are there in india,10,1,9,10,=,10000.0,
3729,how many noun cases in english,9,2,7,9,=,5.0,
1770,how many gop senators are there,10,6,5,10,=,53.0,
5433,how many vehicles does jay leno own,10,2,8,10,=,169.0,
1372,how many max and erma's are there,10,1,9,10,=,13.0,
2075,how many rooms in stan hywet,10,7,5,10,=,65.0,
4841,how many soldiers died in ww2,10,1,9,10,=,20000000.0,
2853,how many episodes sefirin kizi,8,1,7,8,=,17.0,
1764,how many goji berries to eat per day,10,1,9,10,=,14.0,
571,how many airbags in honda brv,9,2,7,9,=,2.0,
317,how many atc in india,8,1,7,8,=,11.0,
4511,how many rhode island's can fit in alaska,10,2,8,10,=,425.0,
5407,how many vascular surgeons in the us,10,1,9,10,=,285312.0,
4098,how many pardons has president trump given,10,2,8,10,=,25.0,
1276,how many ein numbers can i have,10,3,7,10,=,1.0,
2624,how many joe pickett novels are there,10,1,9,10,=,18.0,
5297,how many uob atm in singapore,10,1,9,10,=,1200.0,
6012,how many zinnia seeds per pot,9,2,7,9,=,2.0,
3348,how many missions in dmc 5,10,8,4,10,=,20.0,
866,how many crna schools are there,10,1,9,10,=,4.0,
400,how many bau offices are there,10,2,8,10,=,5.0,
890,how many catholic cardinals,10,2,8,10,=,203.0,
736,how many cfs in gpm,10,3,7,10,=,448.8325660485,
4136,how many runways does pdx have,10,1,9,10,=,3.0,
4966,how many targets are in the us,10,5,6,10,=,1868.0,
3090,how many lessons in duolingo spanish,10,2,8,10,=,520.0,
373,how many ayurvedic colleges in kerala,10,1,9,10,=,15.0,
2747,how many kazakhs speak russian,10,1,9,10,=,5290000.0,
3944,how many ofw in the philippines,10,1,9,10,=,2200000.0,
3326,how many mgm properties are there,9,1,8,9,=,30.0,
4728,how many sfcs in india,10,6,6,10,=,17.0,
412,how many bbc stations are there,10,2,8,10,=,40.0,
4386,how many staff at qmc,10,1,9,10,=,15000.0,
2962,how many times was kts von shot,9,1,8,9,=,2.0,
1442,how many eu countries use the euro,10,3,7,10,=,19.0,
311,how many assisted living facilities in the us,10,2,8,10,=,28900.0,
1867,how many hbo max devices,9,2,7,9,=,3.0,
3179,how many lpns in nova scotia,10,1,9,10,=,2000.0,
5927,how many terminals does yyz have,10,2,8,10,=,3.0,
3185,how many lrt stations in the philippines,10,2,9,10,=,20.0,
1236,how many edm fans are there,10,1,9,10,=,1500000000.0,
1861,how many hdb towns in singapore,10,3,7,10,=,24.0,
1174,how many dwcra groups are there in andhra pradesh,10,1,9,10,=,450000.0,
191,how many americans died in ww1,9,1,8,9,=,116516.0,
2157,how many ifa in india,10,1,9,10,=,1340000000.0,
5130,how many tva dams,10,1,9,10,=,49.0,
3671,how many nike factories are there,10,2,8,10,=,525.0,
4086,how many oxxo stores are there in mexico,10,1,9,10,=,18000.0,
2866,how many employees does kldiscovery have,10,2,8,10,=,1200.0,
4395,how many wwe superstars are there,8,2,7,8,=,207.0,
1904,how many van heusen stores in india,10,1,9,10,=,7000.0,
181,how many alola pokemon are there,10,1,9,10,=,18.0,
5601,how many wives did donald trump have,10,5,6,10,=,3.0,
4109,how many branches does paycom have,10,2,8,10,=,2.0,
1569,how many stars on american flag,10,5,6,10,=,13.0,
4111,how many pb&j sandwiches should i eat a day,9,1,8,9,=,3.0,
1368,how many erin hunter books are there,10,1,9,10,=,60.0,
4588,how many rpa pilots are in the air force,10,1,9,10,=,1652.0,
988,how many definite articles are there in spanish,10,3,7,10,=,4.0,
3678,how many niquitin minis a day,10,1,9,10,=,15.0,
346,how many australians died in ww2,10,2,8,10,=,27000.0,
5596,how many employees does wfg have,10,1,9,10,=,82.0,
5480,how many vms can vcenter manage,10,1,9,10,=,70000.0,
4150,how many psi can pex handle,9,1,8,9,=,160.0,
5086,how many tpc courses are there in the us,10,2,8,10,=,32.0,
2827,how many kia dealers in usa,10,3,7,10,=,750.0,
3613,how many nd players drafted in 2019,10,1,9,10,=,16.0,
340,how many members in aum shinrikyo,10,1,9,10,=,9000.0,
5087,how many tpc golf courses,10,1,9,10,=,32.0,
4602,how many rrc in indian railway,10,2,8,10,=,17.0,
3874,how many nz soldiers died in ww2,10,1,9,10,=,50000000.0,
4505,how many rha in manitoba,10,3,7,10,=,5.0,
3007,how many kyoshi warriors are there,8,1,7,8,=,5.0,
6039,how many hostels are there in india,10,2,8,10,=,637.0,
5121,how many tvs are there in germany,10,2,8,10,=,40000000.0,
4241,how many ppg did kobe average,10,1,9,10,=,25.0,
1717,how many employees does ghd have,10,3,7,10,=,10000.0,
243,how many apartments in the us,10,2,9,10,=,2250000.0,
1689,how many gst number in india,10,2,8,10,=,15.0,
4489,how many retirees in the us,10,1,9,10,=,49261056.0,
4879,how many splash hits at at&t park,6,2,4,6,=,82.0,
5210,how many ucs in district east karachi,10,3,8,10,=,14.0,
1606,how many fqhcs are there in texas,10,1,9,10,=,73.0,
2513,how many jersey mike's stores are there,10,2,8,10,=,1592.0,
1186,how many dynasties did egypt have,10,3,7,10,=,32.0,
5153,how many tyt members,10,1,9,10,=,27000.0,
546,how many bop its are there,8,3,5,8,=,3.0,
2629,how many died in joplin mo tornado,9,7,2,9,=,158.0,
3928,how many octaves does mariah carey have,8,6,3,8,=,5.0,
5057,how many tnt dome keys are there,8,2,7,8,=,3.0,
2316,how many ios developers are there,10,1,9,10,=,20000000.0,
830,how many coke flavors are there,9,2,7,9,=,100.0,
1095,how many doors does kohl's have,10,1,9,10,=,1158.0,
5056,how many tnt are there in minecraft,10,1,9,10,=,25.0,
5668,how many rwc has subaru won,10,3,8,10,=,3.0,
4908,how many students in the us,10,1,9,10,=,56600000.0,
4506,how many rhb bank branches in malaysia,10,3,8,10,=,196.0,
324,how many atmospheres does earth have,9,1,8,9,=,6.0,
2967,how many mercy chance in kuk,8,2,7,8,=,3.0,
6011,how many zinnia seeds per hole,9,2,7,9,=,3.0,
4593,how many rpvv in delhi,10,1,9,10,=,22.0,
4959,how many taj mahals are there in india,10,1,9,10,=,2.0,
3688,how many clutch nixon missions are there,9,1,8,9,=,8.0,
845,how many cpas are in the us,10,2,8,10,=,654375.0,
3564,how many nazis were convicted at nuremberg,10,1,9,10,=,161.0,
712,how many vegans in the uk,10,1,9,10,=,600000.0,
5741,how many xfi pods,8,2,6,8,=,3.0,
3523,how many mydin outlet in malaysia,8,2,6,8,=,68.0,
4215,how many pwm pins on raspberry pi 4,8,2,6,8,=,40.0,
5420,how many cases of vcjd in ireland,10,1,9,10,=,30.0,
963,how many dams are on the mississippi river,10,5,5,10,=,29.0,
5478,how many types of vmc machines are there,10,2,8,10,=,4.0,
4572,how many roku on one account,10,3,8,10,=,6.0,
2253,how many il governors went to prison,10,4,6,10,=,4.0,
2216,how many iim in india,10,4,6,10,=,20.0,
1919,how many hgv drivers in the uk,10,1,9,10,=,318700.0,
927,how many cvs stores are there in the united states,10,1,9,10,=,6200.0,
4720,how many sephora stores are there,10,1,9,10,=,2600.0,
3471,how many mubeen in quran,10,2,8,10,=,119.0,
4961,how many tammy movies were there,8,2,6,8,=,4.0,
295,how many asgardian steel in god of war,9,1,8,9,=,2.0,
4520,how many right angles does a triangle have,10,5,6,10,=,2.0,
2808,how many kfcs in the uk,10,1,9,10,=,24000.0,
4056,how many arabian oryx are left in the world,10,1,9,10,=,1220.0,
846,how many cpas are there in the united states,10,2,8,10,=,654375.0,
1854,how many hbo subscribers,10,2,8,10,=,43000000.0,
3026,how many laferraris are there in the us,10,3,7,10,=,499.0,
3064,how many lcs ships have been built,10,3,8,10,=,19.0,
1762,how many goji berries should you eat,10,1,9,10,=,14.0,
2346,how many irbs are there in the us,10,1,9,10,=,2728.0,
5516,how many vt clubsports were made,10,2,8,10,=,1505.0,
1533,how many ffxv endings,8,1,7,8,=,2.0,
137,how many aicp planners are there,10,1,9,10,=,16000.0,
2001,how many hong kong protesters,9,1,8,9,=,210000.0,
2466,how many jbl speakers can you link together,9,2,7,9,=,100.0,
3401,how many amps does california have,10,2,9,10,=,1.0,
5319,how many urban outfitters stores are there in the us,10,1,9,10,=,522.0,
3136,how many students does ljmu have,10,1,9,10,=,24000.0,
5464,how many constituencies are in vihiga county,10,11,2,10,=,5.0,
3580,how many branches does nbk have,10,4,7,10,=,173.0,
3808,how many ntuc stores are there in singapore,10,1,9,10,=,230.0,
4643,how many rx7 fc were made,9,1,8,9,=,811000.0,
2873,how many klm in a mile,10,5,7,10,=,1.609344,
40,how many acute angles does a hexagon have,10,9,3,10,=,6.0,
4796,how many slaves did harriet tubman free,10,1,9,10,=,7.0,
334,how many au is mars from the sun,10,5,5,10,=,1.5,
2278,how many indian gods are there,10,2,8,10,=,33000000.0,
5422,how many counties in virginia,9,2,7,9,=,95.0,
1646,how many fugues did bach write,9,3,7,9,=,24.0,
4225,how many podiatry schools are there in the us,10,7,4,10,=,9.0,
5880,how many ymca in canada,10,2,8,10,=,39.0,
725,how many cfb bowls are there,10,3,8,10,=,6.0,
3654,how many stores does ngvc have,10,1,9,10,=,148.0,
5412,how many vaults are in fallout new vegas,10,2,8,10,=,5.0,
5312,how many freelancers does upwork have,10,1,9,10,=,12000000.0,
2135,how many ielts band required for canada pr,10,2,8,10,=,6.0,
1429,how many eucalyptus trees burned in australia,10,2,8,10,=,2000.0,
5529,how many vet schools in texas,10,1,9,10,=,26.0,
1100,how many dpoy does lebron have,10,1,9,10,=,8.0,
2309,how many ioc petrol pump in india,10,3,7,10,=,27000.0,
2517,how many jets does amazon have,10,1,9,10,=,50.0,
4773,how many sisters does ariel have,9,4,5,9,=,6.0,
621,how many vyanjan in gujarati,8,1,7,8,=,34.0,
1203,how many ebay sellers are there,10,3,7,10,=,25000000.0,
2901,how many kofa in kano state,10,3,7,10,=,15.0,
2534,how many jharkhand district,10,2,8,10,=,24.0,
5003,how many tenses are there in french,10,1,9,10,=,4.0,
591,how many buddhist in china,10,1,9,10,=,245000000.0,
5690,how many wto rounds,10,1,9,10,=,8.0,
1800,how many gtbank branches in nigeria,10,3,7,10,=,231.0,
6034,how many rakats in zuhr namaz,8,12,2,8,=,4.0,
5489,how many vowel sounds in english,9,2,8,9,=,14.0,
3551,how many narnia movies are there,10,1,9,10,=,4.0,
5611,how many whsmith stores in australia,10,1,9,10,=,50.0,
1171,how many dutch bros are in california,10,2,8,10,=,27.0,
2289,how many inland lakes are in michigan,9,2,7,9,=,11000.0,
5344,how many ussr soldiers died in ww2,10,1,9,10,=,16825000.0,
4496,how many rfc quests are there,9,2,7,9,=,5.0,
3763,how many branches of nrb bank,10,1,9,10,=,36.0,
4315,how many stores does pvh own,10,1,9,10,=,160.0,
217,how many a&w restaurants are there in the united states,10,3,7,10,=,1000.0,
3453,how many gates at msy,10,4,6,10,=,35.0,
4638,how many rvs in the us,10,1,9,10,=,483700.0,
1009,how many dfs stores in the uk,10,4,6,10,=,124.0,
108,how many agatha baker missions are there,9,1,8,9,=,12.0,
4212,how many pwm fans per header,9,1,8,9,=,4.0,
4622,how many rtm card in ipl,9,1,8,9,=,16.0,
3570,how many nbc affiliates are there,10,1,9,10,=,223.0,
5299,how many uob branches in malaysia,10,2,8,10,=,45.0,
495,how many bjp cm in india,10,2,8,10,=,12.0,
5026,how many time zones are in the united states,10,4,6,10,=,9.0,
1365,how many eras are in the geologic time scale,10,3,7,10,=,3.0,
2341,how many iranian live in us,9,1,8,9,=,500000.0,
2189,how many ihg points for a hotel room,10,2,8,10,=,10000.0,
3460,how many mtg cards are there 2020,10,1,9,10,=,280.0,
1976,how many episodes of hmp belmarsh is there,7,4,3,7,=,2.0,
1677,how many gates can lee open,9,2,7,9,=,6.0,
2598,how many programs does jmg have,10,1,9,10,=,143.0,
2898,how many kobo makes one naira,9,7,4,9,=,100.0,
1303,how many elton john songs in lion king,9,2,7,9,=,3.0,
3311,how many mfi companies are there in india,10,1,9,10,=,223.0,
1527,how many ffa members are in texas,10,1,9,10,=,115941.0,
5853,how many yew logs to 99 firemaking,10,6,4,10,=,61.0,
2192,how many igi games,8,1,7,8,=,2.0,
4654,how many ryans restaurants are left,10,1,9,10,=,16.0,
3633,how many nfl games in a season,10,3,7,10,=,256.0,
4977,how many episodes does tbhk have,10,5,5,10,=,12.0,
4872,how many spg points needed for a free night,10,1,9,10,=,14000.0,
4364,how many qcs are there in scotland,10,1,9,10,=,15.0,
407,how many navy seals have died,10,1,9,10,=,116.0,
1880,how many bonding pairs in hco3-,8,1,7,8,=,12.0,
1426,how many europeans succumbed to the black death,10,1,9,10,=,50000000.0,
4689,how many series of downton abbey are there,10,4,6,10,=,6.0,
124,how many ahmadis in uk,10,1,9,10,=,30000.0,
3912,how many oceans are on the earth,10,5,6,10,=,4.0,
5126,how many customers does tva serve,10,1,9,10,=,10000000.0,
6022,how many vms can a server host,10,2,8,10,=,2.0,
4647,how many employees does rxnt have,10,2,8,10,=,71.0,
3682,how many nissan skylines were made,10,1,9,10,=,1303.0,
1279,how many eir sport channels are there,10,1,9,10,=,6.0,
5637,how many students does wmu have,10,1,9,10,=,17760.0,
3399,how many mozart piano concertos,9,1,8,9,=,23.0,
2920,how many doors koyna dam have,8,6,2,8,=,6.0,
3695,how many nll teams are there,11,6,5,11,=,13.0,
1615,how many french speakers in the world,10,3,7,10,=,275000000.0,
1872,how many hca hospitals are there,10,2,8,10,=,184.0,
2068,how many hymns at a catholic funeral,10,1,9,10,=,4.0,
506,how many blind people in the us,10,4,6,10,=,1000000.0,
624,how many byron restaurants in uk,10,1,9,10,=,51.0,
5470,how many vivians are in the world,10,3,7,10,=,195884.0,
728,how many teams in cfb playoffs,9,8,3,9,=,4.0,
3820,how many nuffield gyms are there in the uk,10,2,8,10,=,100.0,
2656,how many jsf will the uk buy,10,2,8,10,=,138.0,
750,how many cibc branches in canada,10,1,9,10,=,1200.0,
5305,how many upi transactions are free,9,1,8,9,=,5.0,
5554,how many washington counties are there,10,2,8,10,=,39.0,
3323,how many mgm hotels in las vegas,10,1,9,10,=,30.0,
2100,how many icbms does the us have,10,3,7,10,=,405.0,
57,how many aerospace engineers are there in the us,10,1,9,10,=,69600.0,
979,how many dcas in florida,10,2,8,10,=,5.0,
2764,how many directorates does kcca have,10,1,9,10,=,7.0,
6000,how many employees does ziegler have,10,2,8,10,=,2100.0,
1125,how many drt in india 2018,10,3,7,10,=,39.0,
1356,how many words does epq have to be,10,4,6,10,=,5000.0,
1480,how many fault lines are there in california,10,1,9,10,=,140.0,
1513,how many felons in florida,10,2,8,10,=,1686318.0,
5658,how many wounded at pearl harbor,10,2,8,10,=,1178.0,
267,how many arguments can a function have in python,10,3,8,10,=,2.0,
447,how many bedrooms are in buckingham palace,10,5,6,10,=,775.0,
4640,how many beds in rvh belfast,10,1,9,10,=,1317.0,
5938,how many zebras are there in the world,10,3,7,10,=,9000.0,
5180,how many uba branches in lagos,10,1,9,10,=,428.0,
1524,how many ff7 remakes will there be,10,5,6,10,=,3.0,
1,how many gametes can aabbcc produce,9,2,7,9,=,4.0,
426,how many bcc in yahoo mail,10,1,9,10,=,500.0,
